placeUrl,title,quote,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,samedi,dimanche,lundi,mardi,mercredi,jeudi,vendredi,imgUrl,isClaimed,latitude,longitude,query,timestamp,openingHours
"https://www.google.fr/maps/place/Bellucci+Ristorante+%7C+Restaurant+Italien+et+Pizzeria+Lyon+9/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb6c80455555:0xe7c4fb5198ee32ef!8m2!3d45.7791533!4d4.808141!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgESaXRhbGlhbl9yZXN0YXVyYW50?hl=fr",Bellucci Ristorante | Restaurant Italien et Pizzeria Lyon 9,Pizzas et plats italiens typiques dans une salle moderne en rouge et noir avec des suspensions design.,"4,1",365,Restaurant italien,·  Service aux tables  ·  Commandes à emporter  ·  Livraison sans contact,"14 Quai Hippolyte Jaÿr, 69009 Lyon, France","QRH5+M6 Lyon, France",restaurant-bellucci.com,+33 9 70 90 71 77,18h00–21h00,Fermé,"11h00–14h00, 18h00–21h00","11h00–14h00, 18h00–21h00","11h00–14h00, 18h00–21h00","11h00–14h00, 18h00–21h00","11h00–14h00, 18h00–21h00",https://lh5.googleusercontent.com/p/AF1QipMuBrnwVeQ6WDQ4ixIjFBmPSRrzXdEaM7veUx6N=w426-h240-k-no,true,45.77918749999999,4.808062499999991,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:17:45.025Z,
"https://www.google.fr/maps/place/Caf%C3%A9+de+la+Mairie/@45.7791503,4.7905651,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eb087078ec0d:0x1dd61595edb5cd1e!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Café de la Mairie,,"4,5",36,Restaurant,·  Service aux tables  ·  Livraison,"44 Quai de Pierre-Scize, 69009 Lyon, France","QR89+FG Lyon, France",eatbu.com,+33 4 78 28 55 92,18h30–3h00,Fermé,18h30–3h00,12h00–3h00,12h00–3h00,12h00–3h00,12h00–3h00,https://lh5.googleusercontent.com/p/AF1QipOHlnkQSTZJeH_WUMc8dXaVgG47AP9aw6N1dqrg=w426-h240-k-no,true,45.76618749999999,4.818812500000021,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:17:47.499Z,
"https://www.google.fr/maps/place/SILEX+Lyon-Vaise/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eba359c6abd7:0xbb490a49d131e2ff!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",SILEX Lyon-Vaise,,"4,9",10,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"23 Rue Saint-Pierre de Vaise, 69009 Lyon, France","QRF4+4R Lyon, France",silex-lyon-vaise.eatbu.com,+33 4 78 83 70 50,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOAHxL9JkqtrWuJ1zma_m4cOJYzxn-8Y39W5WhG=w408-h271-k-no,true,45.7728125,4.807062500000015,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:17:51.263Z,
"https://www.google.fr/maps/place/Le+Tiroir/@45.7728343,4.7894965,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb727e33ffff:0x6f9e60eb646f9d62!8m2!3d45.7744072!4d4.807106!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Le Tiroir,Carreaux nid d'abeille et banquettes anthracite dans un restaurant à la fine cuisine créative en formule.,"4,8",345,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"20 Grande Rue de Vaise, 69009 Lyon, France","QRF4+QR Lyon, France",,+33 4 78 64 75 96,Fermé,Fermé,12h00–14h00,12h00–14h00,"12h00–14h00, 19h30–22h00","12h00–14h00, 19h30–22h00","12h00–14h00, 19h30–22h00",https://lh5.googleusercontent.com/p/AF1QipMMMXjo3ggiKpTh3chqGXkA3H4hOGImDh76_38k=w408-h271-k-no,true,45.77443750000002,4.807062500000015,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:17:54.106Z,
"https://www.google.fr/maps/place/Dust+Caf%C3%A9/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4ebb31f64ca8b:0xc11e6008bd669802!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgELY29mZmVlX3Nob3CaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXdhVnBtYldKbkVBRQ?hl=fr",Dust Café,,"4,8",170,Café,·  Magasinage en magasin,"12 Rue de Condé, 69002 Lyon, France","QR2G+RF Lyon, France",dustcafe.com,+33 9 83 82 19 29,Fermé,Fermé,7h30–16h00,7h30–16h00,7h30–16h00,7h30–16h00,7h30–16h00,https://lh5.googleusercontent.com/p/AF1QipPG07EXV4DOsjo3hKEA_z0gtRFcftMrMk05ZV_6=w408-h306-k-no,true,45.75206250000001,4.826187500000017,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:17:57.077Z,
"https://www.google.fr/maps/place/Le+Moment/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb6b8907b683:0x60ae56e1e408fb4e!8m2!3d45.779458!4d4.807089!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgERZnJlbmNoX3Jlc3RhdXJhbnQ?hl=fr",Le Moment,Cuisine française raffinée dans une salle conviviale dotée d'une véranda lumineuse et d'une vaste terrasse.,"4,4",345,Restaurant français,·  Service aux tables  ·  Commandes à emporter,"33 Rue de St Cyr, 69009 Lyon, France","QRH4+QR Lyon, France",restaurantlemoment.fr,+33 4 78 83 23 71,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipM95iZhj9UmFeEud2cN22kSeFHlLwOk1mi2lNtS=w408-h306-k-no,true,45.779437500000014,4.807062500000015,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:04.161Z,
"https://www.google.fr/maps/place/L'Ap%C3%A9rient/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb7b10e53ae1:0x9d75c01892901682!8m2!3d45.7734122!4d4.7954204!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgERZnJlbmNoX3Jlc3RhdXJhbnQ?hl=fr",L'Apérient,,"4,2",88,Restaurant français,·  Service aux tables  ·  Livraison,"21 Avenue Sidoine Apollinaire, 69009 Lyon, France","QQFW+95 Lyon, France",,+33 4 72 53 04 37,Fermé,Fermé,7h00–17h00,7h00–17h00,7h00–17h00,7h00–17h00,7h00–17h00,https://lh5.googleusercontent.com/p/AF1QipO1YtXRvw_5nSwqomzKrzOBSBwXQ06rQon7yju0=w426-h240-k-no,true,45.773437500000014,4.795437499999977,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:07.888Z,
"https://www.google.fr/maps/place/Cosy+Coffee/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4ea4d23f74b27:0xc946569faa79ae40!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOUmRqZEhTVmxSRUFF?hl=fr",Cosy Coffee,,"4,6",84,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"27 Rue Franklin, 69002 Lyon, France","QR3H+3C Lyon, France",cosycoffeelyon.fr,+33 9 62 61 59 68,Fermé,Fermé,9h30–14h30,9h30–14h30,9h30–14h30,Fermé,"9h30–14h30, 18h00–21h30",https://lh5.googleusercontent.com/p/AF1QipPyCsYo-lyCBMUVcPOgv0S1vdhiqV6BGu9iLmmV=w408-h306-k-no,true,45.75268749999999,4.828562500000018,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:13.723Z,
"https://www.google.fr/maps/place/Restaurant+Valmy/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb6d8b8893a1:0x49ccb92e8bc978f4!8m2!3d45.7748777!4d4.8061031!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Restaurant Valmy,,"4,3",109,Restaurant,·  Service aux tables  ·  Commandes à emporter,"3 Rue des Tanneurs, 69009 Lyon, France","QRF4+XC Lyon, France",,+33 4 74 70 94 32,10h00–0h00,10h00–0h00,10h00–0h00,10h00–0h00,10h00–0h00,10h00–0h00,10h00–0h00,https://lh5.googleusercontent.com/p/AF1QipOWtkn81BjnBC310xDtCy3a7tVHYVueHKvVyYcR=w408-h306-k-no,true,45.77493750000001,4.80606250000001,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:16.139Z,
"https://www.google.fr/maps/place/Ninkasi+Vaise/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb3f51a879bf:0x21a8a009b4f65f2e!8m2!3d45.7881568!4d4.8127031!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEUaGFtYnVyZ2VyX3Jlc3RhdXJhbnQ?hl=fr",Ninkasi Vaise,,"4,0",1093,Restaurant de hamburgers,·  Service aux tables  ·  Service extérieur  ·  Livraison sans contact,"8 Rue de la Navigation, 69009 Lyon, France","QRQ7+84 Lyon, France",ninkasi.fr,+33 4 69 84 20 81,"11h00–14h30, 17h00–21h30",11h00–21h30,"11h00–14h30, 17h00–21h30","11h00–14h30, 17h00–21h30","11h00–14h30, 17h00–21h30","11h00–14h30, 17h00–21h30","11h00–14h30, 17h00–21h30",https://lh5.googleusercontent.com/p/AF1QipMpf8KlILiikAOcuwQGvu324M3UrP6g_yAIA5Ut=w408-h272-k-no,false,45.7883125,4.812812499999993,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:19.942Z,
"https://www.google.fr/maps/place/Accords+Gourmands/@45.7882981,4.7953157,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eb7bd24cb659:0xf13d1c13d28c970a!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Accords Gourmands,,"4,8",59,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"21 Grande Rue de Vaise, 69009 Lyon, France","QRF4+QV Lyon, France",accordsgourmands.fr,+33 4 78 83 84 90,Fermé,Fermé,9h00–15h00,9h00–15h00,9h00–15h00,9h00–15h00,"9h00–15h00, 19h00–23h00",https://lh5.googleusercontent.com/p/AF1QipOiXhRIryEb5nNgqZ89xl_UPwvDgvu1MmjpbZNT=w408-h272-k-no,true,45.77443750000002,4.807187500000012,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:22.446Z,
"https://www.google.fr/maps/place/Le+Pierre+Scize/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb0bd2100015:0x6f386f16756b2a08!8m2!3d45.7674744!4d4.8134467!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Le Pierre Scize,,"4,9",138,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"11 Quai de Pierre-Scize, 69009 Lyon, France","QR87+X9 Lyon, France",,+33 6 66 40 98 44,12h00–14h30,Fermé,12h00–14h30,12h00–14h30,12h00–14h30,12h00–14h30,12h00–14h30,https://lh5.googleusercontent.com/p/AF1QipPQiTRPCNOQ7TEI7A7zEM3s-h3_SGl7XoetVp2E=w408-h305-k-no,true,45.767437499999986,4.813437500000006,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:25.795Z,
"https://www.google.fr/maps/place/La+Cour+des+Miracles/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb6f37cde237:0xf801ed7889df05c4!8m2!3d45.7790917!4d4.8012831!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgERZnJlbmNoX3Jlc3RhdXJhbnQ?hl=fr",La Cour des Miracles,Ce restaurant chaleureux décoré dans un esprit contemporain propose des plats français traditionnels.,"4,0",245,Restaurant français,·  Livraison,"4 Rue de la Gare, 69009 Lyon, France","QRH2+JG Lyon, France",eatbu.com,+33 4 37 50 31 84,19h00–22h00,Fermé,12h00–14h30,12h00–14h30,"12h00–14h30, 19h00–22h00","12h00–14h30, 19h00–22h00","12h00–14h30, 19h00–22h00",https://lh5.googleusercontent.com/p/AF1QipMxP5ORtNYD_O1VeAUuHBpqj889A7KF26gnWs82=w408-h270-k-no,false,45.779062499999995,4.801312500000009,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:28.446Z,
"https://www.google.fr/maps/place/Torr%C3%A9faction+Papillons/@45.7791008,4.7837658,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb3420eeff49:0xb7f8f47be767cb2c!8m2!3d45.7743821!4d4.8071591!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEMY29mZmVlX3N0b3JlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVI1YzNKdGVsVlJFQUU?hl=fr",Torréfaction Papillons,,"4,8",32,Boutique de café,·  Magasinage en magasin  ·  Service extérieur  ·  Livraison,"20 Grande Rue de Vaise, 69009 Lyon, France","QRF4+QV Lyon, France",torrefaction-papillons.com,+33 6 78 93 25 40,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMrEnZdDRdm6m0aGFrC_89bgV1ftGT6AoYYdEKG=w408-h544-k-no,true,45.77443750000002,4.807187500000012,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:30.735Z,
"https://www.google.fr/maps/place/Caf%C3%A9+Bellecour/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4ea5316a5d079:0xaa4e886c36433652!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEEY2FmZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSbk5sQTJVRVpuRUFF?hl=fr",Café Bellecour,,"3,9",567,Café,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"33 Place Bellecour, 69002 Lyon, France","QR5J+52 Lyon, France",,+33 4 78 37 03 63,9h00–20h00,Fermé,7h00–20h00,7h00–20h00,7h00–20h00,7h00–20h00,7h00–20h00,https://lh5.googleusercontent.com/p/AF1QipMLY3TScgi6FzLkPpWa7JnmXFaiajcQD2Ogakm6=w408-h305-k-no,true,45.75793749999998,4.830062500000011,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:43.211Z,
"https://www.google.fr/maps/place/O'Kypos/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb9cc67cac2d:0x7323639818dae90c!8m2!3d45.771784!4d4.8041047!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",O'Kypos,,"4,7",66,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"56 Rue Saint-Pierre de Vaise, 69009 Lyon, France","QRC3+PJ Lyon, France",o-kypos.fr,+33 4 78 83 58 56,12h00–22h00,Fermé,Fermé,12h00–22h00,12h00–22h00,12h00–22h00,12h00–22h00,https://lh5.googleusercontent.com/p/AF1QipNTPtJMjsFUJ6646zOEHsJ6BAq83hZFELmj75U0=w438-h240-k-no,true,45.771812499999996,4.804062500000001,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:45.924Z,
"https://www.google.fr/maps/place/le+Phenix+Vaise/@45.7718203,4.7865665,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eb6ea4276b29:0x29691a5198d7a79f!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEHYnJld2VyeQ?hl=fr",le Phenix Vaise,,"4,1",38,Brasserie,·  Service aux tables  ·  Livraison,"39 Rue Roger Salengro, 69009 Lyon, France","QRH3+CW Lyon, France",lephenixvaise.fr,+33 9 81 04 36 36,7h00–0h00,Fermé,7h00–0h00,7h00–0h00,7h00–0h00,7h00–0h00,7h00–0h00,https://lh5.googleusercontent.com/p/AF1QipOH3kVmGGsZXDYvJiSnq86A6ZJfllwUKou_s4Pe=w408-h725-k-no,false,45.77856250000001,4.804812500000011,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:48.854Z,
"https://www.google.fr/maps/place/Restaurant+L'atelier/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb6fc7320117:0xd1d6960d4d4fc4a1!8m2!3d45.7759828!4d4.8013727!15sCg9jYWZlIGx5b24gNjkwMDmSAQNiYXI?hl=fr",Restaurant L'atelier,,"3,2",15,Bar,·  Livraison,"62 Rue Marietton, 69009 Lyon, France","QRG2+9G Lyon, France",,+33 4 78 83 76 10,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipO89VL7mlplb-TAjeONzaWipIozlWNhysrMWIJx=w408-h306-k-no,false,45.77593750000001,4.801312500000009,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:53.645Z,Fermé temporairement
"https://www.google.fr/maps/place/La+Belle+Equipe/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb9be4ea8f87:0x29b0fe264f6b24ed!8m2!3d45.7828919!4d4.8110294!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEGYmlzdHJv?hl=fr",La Belle Equipe,,"4,7",65,Bistro,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"16 Quai du Commerce, 69009 Lyon, France","QRM6+59 Lyon, France",labelleequipe-lyon.fr,+33 4 78 83 71 89,Fermé,Fermé,12h00–14h00,12h00–14h00,12h00–14h00,Fermé,Fermé,https://lh5.googleusercontent.com/p/AF1QipOHH7nHld-rL6LQ5PtuIg6-ZHks_VWDffGSe5PU=w408-h272-k-no,true,45.78293749999999,4.8109375000000085,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:18:57.116Z,
"https://www.google.fr/maps/place/Caf%C3%A9+Jungle/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eb8a77d6b98d:0x6f0a2a691862aba4!15sCg9jYWZlIGx5b24gNjkwMDmSAQdicmV3ZXJ5?hl=fr",Café Jungle,,,,Brasserie,,"68 Rue Marietton, 69009 Lyon, France","QRG2+QG Lyon, France",,+33 9 62 53 41 15,Fermé,Fermé,8h00–22h00,8h00–22h00,8h00–22h00,8h00–22h00,8h00–22h00,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yguVOiN8G0T1B0OoBqd8DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.32912&pitch=0&thumbfov=100,true,45.77693750000002,4.801312500000009,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:01.055Z,
"https://www.google.fr/maps/place/Rock'In+Bowl+Lyon+Vaise/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb460c18814b:0xbcf9a2aa6e2cea52!8m2!3d45.7893312!4d4.8136697!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Rock'In Bowl Lyon Vaise,,"5,0",1,Restaurant,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"53 Rue des Docks, 69009 Lyon, France","QRQ7+PF Lyon, France",rockinbowl-restaurant.fr,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jX33_BotWZVja34u32qwww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.45114&pitch=0&thumbfov=100,false,45.78931249999998,4.8136875,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:04.698Z,
"https://www.google.fr/maps/place/Racine/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eb728a7d5809:0x977564a96eaea2bc!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Racine,,"4,6",328,Restaurant,·  Service aux tables  ·  Livraison,"impasse charavay, 1 rue du chapeau rouge, 69009 Lyon, France","QRF4+HW Lyon, France",racinerestaurant-lyon.com,+33 4 26 18 57 15,Fermé,Fermé,8h00–15h30,8h00–15h30,8h00–15h30,8h00–23h30,8h00–23h30,https://lh5.googleusercontent.com/p/AF1QipNzipQNq2j0BcqQAlpj7_cnpY-lvZxzJ43pMGqp=w408-h410-k-no,true,45.7739375,4.807312500000009,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:07.268Z,
"https://www.google.fr/maps/place/Le+Ferber+-+Restaurant+des+Carnivores+-/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb45b268e577:0xc72a8a6592823dd3!8m2!3d45.7731454!4d4.8053251!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Le Ferber - Restaurant des Carnivores -,,"4,3",106,Restaurant,·  Service aux tables,"16 Rue du Sergent Michel Berthet, 69009 Lyon, France","QRF4+74 Lyon, France",restaurant-le-ferber.eatbu.com,+33 4 78 83 24 79,9h00–15h00,Fermé,9h00–15h00,9h00–15h00,9h00–15h00,9h00–15h00,9h00–15h00,https://lh5.googleusercontent.com/p/AF1QipO09P8t_du3IcgqfGbe12KIE0EkSoRoKgyMphn-=w426-h240-k-no,true,45.77318750000002,4.805312499999999,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:10.007Z,
"https://www.google.fr/maps/place/Les+4G/@45.7687919,4.8284687,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb76aabf78d5:0xf6cddbdb8b9cdbdf!8m2!3d45.769826!4d4.803729!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEKcmVzdGF1cmFudA?hl=fr",Les 4G,,"4,5",108,Restaurant,·  Service aux tables  ·  Livraison,"27 Rue Gorge de Loup, 69009 Lyon, France","QR93+WF Lyon, France",,+33 4 37 46 56 42,Fermé,Fermé,6h00–15h00,6h00–15h00,6h00–15h00,6h00–15h00,6h00–15h00,https://lh5.googleusercontent.com/p/AF1QipOzP8pnBIOncYIIxaor-i1S7RY4EP2k5rqs2cyq=w408-h544-k-no,true,45.769812500000015,4.803687500000009,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:16.124Z,
"https://www.google.fr/maps/place/Le+Pas+Sage+Antillais/@45.769826,4.7862195,14z/data=!4m10!1m3!2m2!1scafe+lyon+69009!6e5!3m5!1s0x47f4eb0d224fa5cb:0x4f6b1f6eead1661b!8m2!3d45.77242!4d4.810642!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgERY3Jlb2xlX3Jlc3RhdXJhbnQ?hl=fr",Le Pas Sage Antillais,,"4,5",195,Restaurant créole,·  Service aux tables  ·  Commandes à emporter  ·  Livraison,"20 Quai Arloing, 69009 Lyon, France","QRC6+X7 Lyon, France",bit.ly,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMFOHF5T8YO23XICUWjJ9XsB4Ucwv4UAQlrHyvI=w408-h272-k-no,true,45.77243750000001,4.810687500000014,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:18.927Z,
"https://www.google.fr/maps/place/Restaurant+Valmidi/@45.7687919,4.8284687,14z/data=!4m7!1m3!2m2!1scafe+lyon+69009!6e5!3m2!1s0x47f4eb6e7bb6aaab:0xe63260c6e9f9ccce!15sCg9jYWZlIGx5b24gNjkwMDlaFwoEY2FmZSIPY2FmZSBseW9uIDY5MDA5kgEYbW9kZXJuX2ZyZW5jaF9yZXN0YXVyYW50?hl=fr",Restaurant Valmidi,Cocktails et saveurs françaises finement revisitées aux accents d'ailleurs dans une salle au décor sobre.,"4,8",128,Cuisine française moderne,·  Service aux tables  ·  Commandes à emporter,"20 Rue de Bourgogne, 69009 Lyon, France","QRG3+JQ Lyon, France",restaurant-valmidi.fr,+33 6 20 70 49 98,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPE3OUk9iwtdBnFsf-8OOLQfDNI9QUhX0gjSMg=w408-h272-k-no,true,45.7765625,4.80443750000002,"https://www.google.fr/maps/search/cafe+lyon+69009/@45.7687946,4.8284687,14z/data=!3m1!4b1",2021-05-08T12:19:21.531Z,
